timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1648706143343,486,HTTP Request,200,OK,Thread Group 1-7,text,true,,2559,118,10,10,https://www.baidu.com/,482,0,454
1648706143343,485,HTTP Request,200,OK,Thread Group 1-4,text,true,,2559,118,10,10,https://www.baidu.com/,482,0,453
1648706143343,485,HTTP Request,200,OK,Thread Group 1-3,text,true,,2559,118,10,10,https://www.baidu.com/,482,0,456
1648706143343,485,HTTP Request,200,OK,Thread Group 1-2,text,true,,2559,118,10,10,https://www.baidu.com/,482,0,456
1648706143343,485,HTTP Request,200,OK,Thread Group 1-10,text,true,,2559,118,10,10,https://www.baidu.com/,482,0,456
1648706143343,485,HTTP Request,200,OK,Thread Group 1-6,text,true,,2559,118,10,10,https://www.baidu.com/,482,0,454
1648706143343,486,HTTP Request,200,OK,Thread Group 1-5,text,true,,2559,118,10,10,https://www.baidu.com/,482,0,456
1648706143343,486,HTTP Request,200,OK,Thread Group 1-9,text,true,,2559,118,10,10,https://www.baidu.com/,482,0,454
1648706143343,486,HTTP Request,200,OK,Thread Group 1-1,text,true,,2559,118,10,10,https://www.baidu.com/,482,0,454
1648706143831,17,HTTP Request,200,OK,Thread Group 1-4,text,true,,2559,118,10,10,https://www.baidu.com/,17,0,0
1648706143832,19,HTTP Request,200,OK,Thread Group 1-6,text,true,,2559,118,10,10,https://www.baidu.com/,19,0,0
1648706143831,20,HTTP Request,200,OK,Thread Group 1-1,text,true,,2559,118,10,10,https://www.baidu.com/,20,0,0
1648706143832,19,HTTP Request,200,OK,Thread Group 1-9,text,true,,2559,118,10,10,https://www.baidu.com/,19,0,0
1648706143831,21,HTTP Request,200,OK,Thread Group 1-7,text,true,,2559,118,10,10,https://www.baidu.com/,21,0,0
1648706143831,21,HTTP Request,200,OK,Thread Group 1-3,text,true,,2559,118,10,10,https://www.baidu.com/,21,0,0
1648706143832,20,HTTP Request,200,OK,Thread Group 1-2,text,true,,2559,118,10,10,https://www.baidu.com/,20,0,0
1648706143832,21,HTTP Request,200,OK,Thread Group 1-5,text,true,,2559,118,10,10,https://www.baidu.com/,21,0,0
1648706143832,21,HTTP Request,200,OK,Thread Group 1-10,text,true,,2559,118,10,10,https://www.baidu.com/,21,0,0
1648706143848,17,HTTP Request,200,OK,Thread Group 1-4,text,true,,2559,118,10,10,https://www.baidu.com/,17,0,0
1648706143852,18,HTTP Request,200,OK,Thread Group 1-6,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143852,18,HTTP Request,200,OK,Thread Group 1-9,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143853,17,HTTP Request,200,OK,Thread Group 1-2,text,true,,2559,118,10,10,https://www.baidu.com/,17,0,0
1648706143852,18,HTTP Request,200,OK,Thread Group 1-7,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143852,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143853,18,HTTP Request,200,OK,Thread Group 1-10,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143853,18,HTTP Request,200,OK,Thread Group 1-5,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143852,19,HTTP Request,200,OK,Thread Group 1-3,text,true,,2559,118,10,10,https://www.baidu.com/,19,0,0
1648706143343,530,HTTP Request,200,OK,Thread Group 1-8,text,true,,2559,118,10,10,https://www.baidu.com/,530,0,456
1648706143865,17,HTTP Request,200,OK,Thread Group 1-4,text,true,,2559,118,10,10,https://www.baidu.com/,16,0,0
1648706143870,18,HTTP Request,200,OK,Thread Group 1-7,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143871,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2559,118,10,10,https://www.baidu.com/,17,0,0
1648706143870,18,HTTP Request,200,OK,Thread Group 1-6,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143870,18,HTTP Request,200,OK,Thread Group 1-9,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143870,18,HTTP Request,200,OK,Thread Group 1-2,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143871,18,HTTP Request,200,OK,Thread Group 1-10,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143872,18,HTTP Request,200,OK,Thread Group 1-5,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143872,19,HTTP Request,200,OK,Thread Group 1-3,text,true,,2559,118,10,10,https://www.baidu.com/,19,0,0
1648706143882,16,HTTP Request,200,OK,Thread Group 1-4,text,true,,2559,118,10,10,https://www.baidu.com/,16,0,0
1648706143888,19,HTTP Request,200,OK,Thread Group 1-9,text,true,,2559,118,10,10,https://www.baidu.com/,19,0,0
1648706143889,18,HTTP Request,200,OK,Thread Group 1-2,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143888,19,HTTP Request,200,OK,Thread Group 1-6,text,true,,2559,118,10,10,https://www.baidu.com/,19,0,0
1648706143889,18,HTTP Request,200,OK,Thread Group 1-10,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143888,19,HTTP Request,200,OK,Thread Group 1-7,text,true,,2559,118,10,10,https://www.baidu.com/,19,0,0
1648706143888,19,HTTP Request,200,OK,Thread Group 1-1,text,true,,2559,118,10,10,https://www.baidu.com/,19,0,0
1648706143890,19,HTTP Request,200,OK,Thread Group 1-5,text,true,,2559,118,10,10,https://www.baidu.com/,19,0,0
1648706143873,36,HTTP Request,200,OK,Thread Group 1-8,text,true,,2559,118,10,10,https://www.baidu.com/,36,0,0
1648706143892,18,HTTP Request,200,OK,Thread Group 1-3,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143899,16,HTTP Request,200,OK,Thread Group 1-4,text,true,,2559,118,10,10,https://www.baidu.com/,16,0,0
1648706143908,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143908,18,HTTP Request,200,OK,Thread Group 1-6,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143908,18,HTTP Request,200,OK,Thread Group 1-10,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143908,18,HTTP Request,200,OK,Thread Group 1-7,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143908,18,HTTP Request,200,OK,Thread Group 1-2,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143908,18,HTTP Request,200,OK,Thread Group 1-9,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143909,19,HTTP Request,200,OK,Thread Group 1-5,text,true,,2559,118,10,10,https://www.baidu.com/,19,0,0
1648706143910,18,HTTP Request,200,OK,Thread Group 1-3,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
1648706143915,18,HTTP Request,200,OK,Thread Group 1-4,text,true,,2559,118,10,10,https://www.baidu.com/,18,0,0
